,Unnamed: 0,Last_updated,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Published by,Audience,Recall type,Identification number
2290,0,2015-10-16,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Vehicle - Engine,5,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015448
2291,0,2015-10-20,NEW FLYER,Bus recalled by NEW FLYER,Vehicle - Powertrain,3,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2014358
2292,0,2015-10-20,NEW FLYER,Bus recalled by NEW FLYER,Vehicle - Brakes,8,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2014371
2293,0,2015-10-20,ENTEGRA COACH,Motorhome recalled by ENTEGRA COACH,Vehicle - Emissions,4,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2015470
2294,0,2015-10-20,NISSAN,Car recalled by NISSAN,Vehicle - Fuel Supply,5,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015471
2295,0,2015-10-20,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Accessories,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2015476
2296,0,2015-10-20,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Powertrain,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2015477
2297,0,2015-10-21,BENTLEY,Car recalled by BENTLEY,Vehicle - Electrical,20,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015487
2298,0,2015-10-21,MAZDA,Car recalled by MAZDA,Vehicle - Electrical,36,Automotive recall,Vehicles - Car,Vehicles - Minivan,Transport Canada,automotive recall,2015489
2299,0,2015-10-21,BLUE BIRD,Bus recalled by BLUE BIRD,Vehicle - Emissions,7,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2015051
2300,0,2015-10-21,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Emissions,7,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2015050
2301,0,2015-10-21,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Electrical,2,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2015131
2302,0,2015-10-21,BLUE BIRD,Bus recalled by BLUE BIRD,Vehicle - Electrical,2,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2015132
2303,0,2015-10-22,FIAT,Car recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Airbag,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015417
2304,0,2015-10-22,HYUNDAI,Car recalled by HYUNDAI,Vehicle - Electrical,3,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015429
2305,0,2015-10-23,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Powertrain,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015506
2306,0,2015-10-26,VOLVO,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Vehicle - Engine,1,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015495
2307,0,2015-10-26,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Vehicle - Accessories,48,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2015497
2308,0,2015-10-26,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Electrical,2,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2015498
2309,0,2015-10-26,ITASCA,RV Chassis recalled by WINNEBAGO INDUSTRIES,Vehicle - Powertrain,16,Automotive recall,Vehicles - RV Chassis,Transport Canada,General public,automotive recall,2015502
2310,0,2015-10-27,JAGUAR,Car recalled by JAGUAR,Vehicle - Suspension,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015253
2311,0,2015-10-27,GMC,Truck - Med. & H.D. recalled by ISUZU,Vehicle - Fuel Supply,4,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015503
2312,0,2015-10-28,PETERBILT,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Engine,75,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015211
2313,0,2015-10-28,PETERBILT,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Label,143,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015095
2314,0,2015-10-28,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Fuel Supply,18,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2014339
2315,0,2015-10-28,HONDA,Car recalled by HONDA,Vehicle - Engine,2,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2015091
2316,0,2015-10-28,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Engine,16,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2014046
2317,0,2015-10-28,FLEETWOOD RV,Motorhome recalled by REV RECREATION GROUP,Vehicle - Suspension,6,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2014063
2318,0,2015-10-29,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Electrical,72,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015190
2319,0,2015-10-30,SPARCO,Booster Seat recalled by CANADIAN TIRE CORPORATION,Vehicle - Fabrics,1,Automotive recall,Vehicles - Booster Seat,Transport Canada,General public,automotive recall,2015492
2320,0,2015-11-02,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Brakes,1,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015068
2321,0,2015-11-02,IC BUS,Bus recalled by NAVISTAR,Vehicle - Fuel Supply,2,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2014412
2322,0,2015-11-03,FREIGHTLINER CUSTOM CHASSIS (FCCC),Bus recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Accessories,30,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2015394
2323,0,2015-11-04,THOMAS BUILT,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Accessories,40,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2015395
2324,0,2015-11-04,DIONO,Booster Seat recalled by DIONO,Vehicle - Seats And Restraints,2,Automotive recall,Vehicles - Booster Seat,Transport Canada,General public,automotive recall,2015515
2325,0,2015-11-06,BLUE BIRD,Bus recalled by BLUE BIRD,Vehicle - Other,3,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2014359
2326,0,2015-11-06,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Other,17,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2014360
2327,0,2015-11-09,GREAT DANE,Heavy Trailer recalled by GREAT DANE,Vehicle - Suspension,2,Automotive recall,Vehicles - Heavy Trailer,Transport Canada,General public,automotive recall,2015520
2328,0,2015-11-10,TOYOTA,Light Truck & Van recalled by TOYOTA,Vehicle - Suspension,7,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2014420
2329,0,2015-11-10,BMW,Motorcycle recalled by BMW,Vehicle - Brakes,8,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2015527
2330,0,2015-11-10,MASERATI,Car recalled by MASERATI,Vehicle - Structure,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015530
2331,0,2015-11-10,PETERBILT,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Tires,33,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015531
2332,0,2015-11-12,VOLKSWAGEN,Car recalled by VOLKSWAGEN,Vehicle - Powertrain,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2014295
2333,0,2015-11-12,CHEVROLET,SUV recalled by GENERAL MOTORS,Vehicle - Tires,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2015033
2334,0,2015-11-12,DODGE,Truck - Med. & H.D. recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Steering,7,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010465
2335,0,2015-11-17,SKI-DOO,Snowmobile recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Lights And Instruments,8,Automotive recall,Vehicles - Snowmobile,Transport Canada,General public,automotive recall,2013141
2336,0,2015-11-17,SHASTA,RV Trailer recalled by FOREST RIVER,Vehicle - Label,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2015268
2337,0,2015-11-17,CHAMPION,Bus recalled by CHAMPION BUS,Vehicle - Seats And Restraints,6,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2015533
2338,0,2015-11-17,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Accessories,1,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2015536
2339,0,2015-11-17,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Accessories,1,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2015537
2340,0,2015-11-17,AIRSTREAM,RV Trailer recalled by AIRSTREAM,Vehicle - Accessories,6,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2015539
2341,0,2015-11-23,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Engine,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2015475
2342,0,2015-11-23,GOSHEN,Motorhome recalled by GOSHEN,Vehicle - Seats And Restraints,39,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2015543
2343,0,2015-11-23,STARCRAFT,RV Trailer recalled by JAYCO,Vehicle - Electrical,4,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2015544
2344,0,2015-11-23,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Vehicle - Engine,10,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015546
2345,0,2015-11-23,JAYCO,RV Trailer recalled by JAYCO,Vehicle - Label,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2015549
2346,0,2015-11-25,HYUNDAI,Car recalled by HYUNDAI,Vehicle - Powertrain,3,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015556
2347,0,2015-11-25,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Vehicle - Label,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2015551
2348,0,2015-11-25,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Vehicle - Electrical,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2015550
2349,0,2015-11-25,SUBARU,Car recalled by SUBARU,Vehicle - Powertrain,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015555
2350,0,2015-11-25,RECARO,Child Car Seat recalled by RECARO CHILD SAFETY,Vehicle - Seats And Restraints,1,Automotive recall,Vehicles - Child Car Seat,Transport Canada,General public,automotive recall,2015542
2351,0,2015-11-30,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Airbag,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2015479
2352,0,2015-12-02,FORD,Car recalled by FORD,Vehicle - Fuel Supply,9,Automotive recall,Vehicles - Car,Vehicles - SUV,Transport Canada,automotive recall,2013186
2353,0,2015-12-02,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Electrical,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2015572
2354,0,2015-12-04,DODGE,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Fuel Supply,25,Automotive recall,Vehicles - Light Truck & Van,Vehicles - Truck - Med. & H.D.,Transport Canada,automotive recall,2014449
2355,0,2015-12-04,NEWMAR,Motorhome recalled by NEWMAR,Vehicle - Label,1,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2015538
2356,0,2015-12-08,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Accessories,23,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2015522
2357,0,2015-12-08,BLUE BIRD,Bus recalled by BLUE BIRD,Vehicle - Accessories,14,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2015523
2358,0,2015-12-08,SKI-DOO,Snowmobile recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Lights And Instruments,2,Automotive recall,Vehicles - Snowmobile,Transport Canada,General public,automotive recall,2015545
2359,0,2015-12-09,LODE KING,Heavy Trailer recalled by LODE KING,Vehicle - Accessories,2,Automotive recall,Vehicles - Heavy Trailer,Transport Canada,General public,automotive recall,2015584
2360,0,2015-12-09,POLARIS,A.T.V. recalled by POLARIS,Vehicle - Engine,1,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2015585
2361,0,2015-12-09,KIA,SUV recalled by KIA,Vehicle - Powertrain,3,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2015468
2362,0,2015-12-09,WINNEBAGO,Motorhome recalled by WINNEBAGO INDUSTRIES,Vehicle - Label,5,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2015384
2363,0,2015-12-09,FIAT,Car recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Lights And Instruments,4,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015578
2364,0,2015-12-10,MANAC,Heavy Trailer recalled by MANAC,Vehicle - Suspension,4,Automotive recall,Vehicles - Heavy Trailer,Transport Canada,General public,automotive recall,2015403
2365,0,2015-12-10,DODGE,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Brakes,4,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2015478
2366,0,2015-12-10,TOYOTA,Car recalled by TOYOTA,Vehicle - Electrical,33,Automotive recall,Vehicles - Car,Vehicles - Light Truck & Van,Vehicles - SUV,automotive recall,2015493
2367,0,2015-12-14,MITSUBISHI,Car recalled by MITSUBISHI,Vehicle - Electrical,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015579
2368,0,2015-12-15,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Accessories,2,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2015588
2369,0,2015-12-15,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Vehicle - Accessories,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2015589
2370,0,2015-12-15,GMC,Light Truck & Van recalled by GENERAL MOTORS,Vehicle - Airbag,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2015590
2371,0,2015-12-18,HONDA,Motorcycle recalled by HONDA,Vehicle - Electrical,6,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2015601
2372,0,2015-12-21,CHRYSLER,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Electrical,8,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2014261
2373,0,2015-12-21,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Brakes,7,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015318
2374,0,2015-12-23,MITSUBISHI FUSO,Truck - Med. & H.D. recalled by MITSUBISHI FUSO,Vehicle - Fuel Supply,16,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2015597
2375,0,2015-12-23,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Vehicle - Steering,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015594
2376,0,2015-12-23,MASERATI,Car recalled by MASERATI,Vehicle - Fuel Supply,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015596
2377,0,2015-12-23,DODGE,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Electrical,8,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2014275
2378,0,2016-01-04,MINI,Car recalled by BMW,Vehicle - Airbag,3,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015528
2379,0,2016-01-06,DODGE,Car recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Brakes,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015571
2380,0,2016-01-06,WILSON,Heavy Trailer recalled by WILSON,Vehicle - Suspension,12,Automotive recall,Vehicles - Heavy Trailer,Transport Canada,General public,automotive recall,2016006
2381,0,2016-01-08,SRTC,Light Trailer recalled by SNAKE RIVER TRAILER COMPANY,Vehicle - Suspension,2,Automotive recall,Vehicles - Light Trailer,Transport Canada,General public,automotive recall,2015451
2382,0,2016-01-08,TOYOTA,Car recalled by TOYOTA,Vehicle - Airbag,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2015014
2383,0,2016-01-08,TOYOTA,Light Truck & Van recalled by TOYOTA,Vehicle - Structure,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2014536
2384,0,2016-01-08,TOYOTA,Car recalled by TOYOTA,Vehicle - Suspension,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2014505
2385,0,2016-01-08,LEXUS,Car recalled by TOYOTA,Vehicle - Fuel Supply,46,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2014458
2386,0,2016-01-08,TOYOTA,Car recalled by TOYOTA,Vehicle - Fuel Supply,5,Automotive recall,Vehicles - Car,Vehicles - Light Truck & Van,Vehicles - SUV,automotive recall,2014409
